codice_belfiore,denominazione_comune,anno,mese,titolo,categoria,totale_accertato,totale_incassato
015146,Milano,2016,5,TITOLO 5°: ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,Mutui e prestiti da altri - in euro,139687.77,0.0
015146,Milano,2016,5,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Depositi cauzionali,869.78,0.0
015146,Milano,2016,5,TITOLO 1°: ENTRATE TRIBUTARIE,TASI riscossa attraverso altre forme,2445405.36,0.0
015146,Milano,2016,5,TITOLO 1°: ENTRATE TRIBUTARIE,Addizionale sul consumo di energia elettrica,7395.52,0.0
015146,Milano,2016,5,TITOLO 1°: ENTRATE TRIBUTARIE,Imposta sulla pubblicità riscossa attraverso altre forme,10683370.49,0.0
015146,Milano,2016,5,TITOLO 1°: ENTRATE TRIBUTARIE,Diritti sulle pubbliche affissioni,785222.16,0.0
015146,Milano,2016,5,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da aziende sanitarie,8900.0,0.0
015146,Milano,2016,5,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da Camere di commercio,2122.4,0.0
015146,Milano,2016,5,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da impianti sportivi,1280439.81,0.0
015146,Milano,2016,5,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Proventi da teatri, musei, spettacoli, mostre",788581.67,0.0
015146,Milano,2016,5,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Proventi da trasporti funebri, pompe funebri, illuminazione votiva",1935903.95,0.0
015146,Milano,2016,5,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi da terreni e giacimenti,9914.61,0.0
015146,Milano,2016,5,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi da edifici,2638780.75,0.0
015146,Milano,2016,5,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da altri soggetti per anticipazioni,135.13,0.0
015146,Milano,2016,5,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi moratori da imprese,71658.23,0.0
015146,Milano,2016,5,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Interessi attivi su prestiti a famiglie, inclusi gli interessi di mora",57946.5,0.0
015146,Milano,2016,5,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Rimborsi spese per personale comandato,2948205.36,0.0
015146,Milano,2016,5,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da imprese e da soggetti privati,42945977.37,0.0
015146,Milano,2016,5,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi diversi da istituzioni sociali private,153204.36,0.0
015146,Milano,2016,5,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Altri trasferimenti di capitale con vincolo di destinazione,1484014.32,0.0
015146,Milano,2016,5,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitali da altri,5208991.13,0.0
015146,Milano,2016,5,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Ritenute erariali,35305928.47,0.0
015146,Milano,2016,5,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Altre ritenute al personale per conto di terzi,5372603.81,0.0
015146,Milano,2016,5,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Rimborso di anticipazione di fondi per il servizio economato,825872.38,0.0
015146,Milano,2016,5,ALTRI INCASSI DA REGOLARIZZARE (riscossioni codificate dal tesoriere),ALTRI INCASSI DA REGOLARIZZARE (riscossioni codificate dal tesoriere),0.0,0.0
015146,Milano,2016,6,TITOLO 1°: ENTRATE TRIBUTARIE,ICI - IMU riscossa attraverso altre forme,333650458.2,0.0
015146,Milano,2016,6,TITOLO 1°: ENTRATE TRIBUTARIE,Altre imposte,345092.51,0.0
015146,Milano,2016,6,TITOLO 1°: ENTRATE TRIBUTARIE,TARI riscossa attraverso altre forme,32061552.95,0.0
015146,Milano,2016,6,TITOLO 1°: ENTRATE TRIBUTARIE,Tassa occupazione spazi e aree pubbliche riscossa mediante ruoli,11068.61,0.0
015146,Milano,2016,6,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Contributo per gli interventi dei comuni e delle province ex sviluppo investimenti,10221465.69,0.0
015146,Milano,2016,6,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti dalla Regione/Provincia autonoma per funzioni in materia di viabilità e trasporti,148124.5,0.0
015146,Milano,2016,6,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da comuni,2937766.34,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Diritti di istruttoria,286229.4,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri diritti,676675.61,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Sanzioni amministrative, ammende, oblazioni",83760687.57,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi da beni immateriali,99576.0,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da Cassa Depositi e Prestiti,79521.37,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da altri soggetti per depositi,121362.37,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Canoni da imprese e da soggetti privati,9235.9,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi diversi da famiglie,25076695.62,0.0
015146,Milano,2016,6,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitale da Camere di commercio,31836.0,0.0
015146,Milano,2016,6,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Depositi cauzionali,2681721.18,0.0
015146,Milano,2016,6,TITOLO 1°: ENTRATE TRIBUTARIE,ICI - IMU riscossa attraverso  ruoli,309018.28,0.0
015146,Milano,2016,6,TITOLO 1°: ENTRATE TRIBUTARIE,Addizionale IRPEF,82962046.15,0.0
015146,Milano,2016,6,TITOLO 1°: ENTRATE TRIBUTARIE,Imposta sulla pubblicità riscossa attraverso i ruoli,43842.61,0.0
015146,Milano,2016,6,TITOLO 1°: ENTRATE TRIBUTARIE,Tassa smaltimento rifiuti solidi urbani  - TARES riscossa attraverso altre forme,15287208.34,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da asili nido,8880481.76,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Proventi da convitti, colonie, ostelli, stabilimenti termali",951079.73,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da mense,522805.07,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da parcheggi custoditi e parchimetri,150231.06,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi di servizi produttivi,0.0,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi dei servizi pubblici,190761507.77,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Fitti attivi da terreni e giacimenti,168438.28,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Fitti attivi da fabbricati,37770943.65,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi da altri beni materiali,138460.37,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Utili netti delle aziende speciali e partecipate, dividendi di società",82734708.2,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Recuperi vari,1183593.98,0.0
015146,Milano,2016,6,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Altri trasferimenti di capitale con vincolo di destinazione,4484014.32,0.0
015146,Milano,2016,6,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitali da altri,5223409.52,0.0
015146,Milano,2016,6,TITOLO 5°: ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,Mutui e prestiti da altri - in euro,139687.77,0.0
015146,Milano,2016,6,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Ritenute erariali,43069688.67,0.0
015146,Milano,2016,6,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Altre ritenute al personale per conto di terzi,6443729.99,0.0
015146,Milano,2016,6,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Rimborso di anticipazione di fondi per il servizio economato,970682.87,0.0
015146,Milano,2016,6,ALTRI INCASSI DA REGOLARIZZARE (riscossioni codificate dal tesoriere),ALTRI INCASSI DA REGOLARIZZARE (riscossioni codificate dal tesoriere),0.0,0.0
015146,Milano,2016,6,TITOLO 1°: ENTRATE TRIBUTARIE,TASI riscossa attraverso altre forme,39311943.39,0.0
015146,Milano,2016,6,TITOLO 1°: ENTRATE TRIBUTARIE,Addizionale sul consumo di energia elettrica,7395.52,0.0
015146,Milano,2016,6,TITOLO 1°: ENTRATE TRIBUTARIE,Imposta sulla pubblicità riscossa attraverso altre forme,11336862.18,0.0
015146,Milano,2016,6,TITOLO 1°: ENTRATE TRIBUTARIE,Diritti sulle pubbliche affissioni,961242.24,0.0
015146,Milano,2016,6,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da aziende sanitarie,8900.0,0.0
015146,Milano,2016,6,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da Camere di commercio,2122.4,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da corsi extrascolastici,7220.0,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da impianti sportivi,1729692.61,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Proventi da teatri, musei, spettacoli, mostre",927326.01,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Proventi da trasporti funebri, pompe funebri, illuminazione votiva",3191963.17,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi da terreni e giacimenti,9914.61,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi da edifici,3118853.85,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da altri soggetti per anticipazioni,135.13,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi moratori da imprese,86187.97,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Interessi attivi su prestiti a famiglie, inclusi gli interessi di mora",65229.19,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Rimborsi spese per personale comandato,3059019.48,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da imprese e da soggetti privati,46449076.01,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi diversi da istituzioni sociali private,182140.41,0.0
015146,Milano,2016,6,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Alienazione di terreni e giacimenti,7655.81,0.0
015146,Milano,2016,6,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Alienazione di fabbricati residenziali,158978.0,0.0
015146,Milano,2016,6,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitale da famiglie,4861853.66,0.0
015146,Milano,2016,6,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Ritenute previdenziali e assistenziali al personale,22374234.33,0.0
015146,Milano,2016,6,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Rimborsi spese elettorali a carico di altre amministrazioni,13362.55,0.0
015146,Milano,2016,6,TITOLO 1°: ENTRATE TRIBUTARIE,Imposta di soggiorno,19556628.01,0.0
015146,Milano,2016,6,TITOLO 1°: ENTRATE TRIBUTARIE,Tassa smaltimento rifiuti solidi urbani - TARES riscossa mediante ruoli,2479987.56,0.0
015146,Milano,2016,6,TITOLO 1°: ENTRATE TRIBUTARIE,Fondo sperimentale statale di riequilibrio - Fondo di solidarietà comunale,6205164.52,0.0
015146,Milano,2016,6,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Altri trasferimenti correnti dallo Stato,73659575.41,0.0
015146,Milano,2016,6,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Altri trasferimenti correnti dalla Regione,161612901.16,0.0
015146,Milano,2016,6,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da Unione europea,255552.08,0.0
015146,Milano,2016,6,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da città metropolitane,635341.29,0.0
015146,Milano,2016,6,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da Enti di ricerca,36976.61,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Diritti di segreteria e rogito,658098.19,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da trasporto scolastico,121810.1,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da strutture residenziali per anziani,13634608.1,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Canoni per concessioni spazi e aree pubbliche,31697270.72,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Canoni per concessioni cimiteriali,2518299.32,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da altri soggetti per finanziamenti a breve termine,5458.15,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da altri soggetti per finanziamenti a medio-lungo termine,7469793.75,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da operazioni in derivati,24.5,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi diversi da enti del settore pubblico,11500151.18,0.0
015146,Milano,2016,6,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Ricavi dalla vendita di materiale divulgativo e promozionale riguardante i parchi,15.0,0.0
015146,Milano,2016,6,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Proventi da aree cimiteriali in diritto di superficie,692556.96,0.0
015146,Milano,2016,6,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Alienazione di potenziali edificatori e di diritti di superficie,4600757.89,0.0
015146,Milano,2016,6,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Altri trasferimenti di capitale dallo Stato con vincolo di destinazione,104097584.92,0.0
015146,Milano,2016,6,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Proventi per concessioni edilizie,24905459.19,0.0
015146,Milano,2016,6,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Altri trasferimenti di capitale da imprese,26421445.22,0.0
015146,Milano,2016,6,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Prelievi da conti bancari di deposito,15127158.14,0.0
015146,Milano,2016,6,TITOLO 5°: ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,Mutui da Cassa depositi e prestiti - gestione CDP spa,43590704.31,0.0
015146,Milano,2016,6,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Rimborso  spese per servizi per conto di terzi,81374056.77,0.0
015146,Milano,2016,7,TITOLO 1°: ENTRATE TRIBUTARIE,ICI - IMU riscossa attraverso altre forme,342532903.79,0.0
015146,Milano,2016,7,TITOLO 1°: ENTRATE TRIBUTARIE,Altre imposte,345226.55,0.0
015146,Milano,2016,7,TITOLO 1°: ENTRATE TRIBUTARIE,TARI riscossa attraverso altre forme,46685608.43,0.0
015146,Milano,2016,7,TITOLO 1°: ENTRATE TRIBUTARIE,Tassa occupazione spazi e aree pubbliche riscossa mediante ruoli,11764.52,0.0
015146,Milano,2016,7,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Altri trasferimenti correnti dallo Stato,74665020.98,0.0
015146,Milano,2016,7,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Altri trasferimenti correnti dalla Regione,184068082.35,0.0
015146,Milano,2016,7,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da Unione europea,255552.08,0.0
015146,Milano,2016,7,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da città metropolitane,856474.8,0.0
015146,Milano,2016,7,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da Enti di ricerca,36976.61,0.0
015146,Milano,2016,7,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da altri enti del settore pubblico,46500.0,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da corsi extrascolastici,773513.95,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da impianti sportivi,2152126.0,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Proventi da teatri, musei, spettacoli, mostre",1063665.28,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Proventi da trasporti funebri, pompe funebri, illuminazione votiva",3795157.83,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi da terreni e giacimenti,9974.43,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi da edifici,3439786.28,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da altri soggetti per anticipazioni,138.07,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi moratori da imprese,147080.61,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Interessi attivi su prestiti a famiglie, inclusi gli interessi di mora",69901.47,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Rimborsi spese per personale comandato,3193541.05,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da imprese e da soggetti privati,64942103.49,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi diversi da istituzioni sociali private,206372.49,0.0
015146,Milano,2016,7,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Proventi da aree cimiteriali in diritto di superficie,758328.73,0.0
015146,Milano,2016,7,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Alienazione di potenziali edificatori e di diritti di superficie,4644562.18,0.0
015146,Milano,2016,7,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Altri trasferimenti di capitale dallo Stato con vincolo di destinazione,104597584.92,0.0
015146,Milano,2016,7,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Proventi per concessioni edilizie,29545197.22,0.0
015146,Milano,2016,7,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Altri trasferimenti di capitale da imprese,28750549.46,0.0
015146,Milano,2016,7,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Prelievi da conti bancari di deposito,65127158.14,0.0
015146,Milano,2016,7,TITOLO 5°: ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,Mutui da Cassa depositi e prestiti - gestione CDP spa,49008720.57,0.0
015146,Milano,2016,7,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Depositi cauzionali,2681721.18,0.0
015146,Milano,2016,7,ALTRI INCASSI DA REGOLARIZZARE (riscossioni codificate dal tesoriere),ALTRI INCASSI DA REGOLARIZZARE (riscossioni codificate dal tesoriere),0.0,0.0
015146,Milano,2016,7,TITOLO 1°: ENTRATE TRIBUTARIE,ICI - IMU riscossa attraverso  ruoli,327604.85,0.0
015146,Milano,2016,7,TITOLO 1°: ENTRATE TRIBUTARIE,Addizionale IRPEF,110286376.96,0.0
015146,Milano,2016,7,TITOLO 1°: ENTRATE TRIBUTARIE,Imposta sulla pubblicità riscossa attraverso i ruoli,51115.05,0.0
015146,Milano,2016,7,TITOLO 1°: ENTRATE TRIBUTARIE,Tassa smaltimento rifiuti solidi urbani  - TARES riscossa attraverso altre forme,16108425.35,0.0
015146,Milano,2016,7,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da aziende sanitarie,12039.24,0.0
015146,Milano,2016,7,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da Camere di commercio,50865.02,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Diritti di segreteria e rogito,961826.93,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da trasporto scolastico,142894.7,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da strutture residenziali per anziani,16089810.65,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Canoni per concessioni spazi e aree pubbliche,34879251.57,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Canoni per concessioni cimiteriali,2857328.97,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da altri soggetti per finanziamenti a breve termine,13029.3,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da altri soggetti per finanziamenti a medio-lungo termine,7469793.75,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da operazioni in derivati,24.5,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi diversi da enti del settore pubblico,17848863.29,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Ricavi dalla vendita di materiale divulgativo e promozionale riguardante i parchi,30.0,0.0
015146,Milano,2016,7,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Alienazione di terreni e giacimenti,7655.81,0.0
015146,Milano,2016,7,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Alienazione di fabbricati residenziali,158978.0,0.0
015146,Milano,2016,7,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitale da famiglie,5505493.53,0.0
015146,Milano,2016,7,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Ritenute erariali,44180247.82,0.0
015146,Milano,2016,7,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Altre ritenute al personale per conto di terzi,7501665.94,0.0
015146,Milano,2016,7,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Rimborso di anticipazione di fondi per il servizio economato,1198640.83,0.0
015146,Milano,2016,7,TITOLO 1°: ENTRATE TRIBUTARIE,TASI riscossa attraverso altre forme,40154022.87,0.0
015146,Milano,2016,7,TITOLO 1°: ENTRATE TRIBUTARIE,Addizionale sul consumo di energia elettrica,7395.52,0.0
015146,Milano,2016,7,TITOLO 1°: ENTRATE TRIBUTARIE,Imposta sulla pubblicità riscossa attraverso altre forme,13412058.63,0.0
015146,Milano,2016,7,TITOLO 1°: ENTRATE TRIBUTARIE,Diritti sulle pubbliche affissioni,1140321.38,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Diritti di istruttoria,327030.34,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri diritti,844144.77,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Sanzioni amministrative, ammende, oblazioni",96558120.91,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi da beni immateriali,99576.0,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da Cassa Depositi e Prestiti,79521.37,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da altri soggetti per depositi,131608.87,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Canoni da imprese e da soggetti privati,9304.0,0.0
